,동이름,건물이름,도로주소,주용도,기타용도,건축면적,대지면적
205,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
206,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
207,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
208,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
209,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
210,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
211,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
212,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
213,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
214,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
215,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
216,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
217,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
218,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
219,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
220,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
221,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
222,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
223,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
224,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
225,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
226,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
227,구의동,구의자이르네,서울특별시 광진구 광나루로39길,공동주택,"아파트(85세대),판매시설(57호),근린생활시설(9호)",1890.595,2806.7
228,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
229,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
230,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
231,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
232,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
233,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
234,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
235,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
236,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
237,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
238,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
239,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
240,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
241,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
242,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
243,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
244,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
245,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
246,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
247,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
248,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
249,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
250,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
251,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
252,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
253,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
254,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
255,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
256,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
257,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
258,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
259,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
260,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
261,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
262,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
263,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
264,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
265,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
266,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
267,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
268,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
269,화양동,더 메종 건대,서울특별시 광진구 동일로,공동주택,"원룸형아파트(99세대), 주거용오피스텔(74호), 근린생활시설(9호)",447.92,751.96
