,건축물 대장 코드,동이름,건물이름,도로주소,용도,건축면적,대지면적
17071,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17072,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17073,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17074,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17075,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17076,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17077,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17078,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17079,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17080,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17081,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17082,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17083,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17084,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17085,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17086,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17087,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17088,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17089,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17090,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17091,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17092,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17093,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17094,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17095,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17096,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17097,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17098,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17099,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17100,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17101,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17102,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17103,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17104,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17105,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17106,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17107,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17108,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17109,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17110,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17111,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17112,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17113,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17114,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17115,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17116,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17117,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17118,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17119,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17120,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17121,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17122,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17123,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17124,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17125,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17126,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17127,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17128,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17129,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17130,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17131,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17132,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17133,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17134,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17135,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17136,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17137,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17138,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17139,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17140,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17141,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17142,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17143,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17144,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17145,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17146,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17147,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17148,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17149,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17150,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17151,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17152,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17153,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17154,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17155,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17156,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17157,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17158,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17159,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17160,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17161,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17162,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17163,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17164,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17165,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17166,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17167,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17168,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17169,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17170,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17171,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17172,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17173,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17174,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17175,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17176,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17177,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17178,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17179,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17180,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17181,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17182,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17183,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17184,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17185,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17186,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17187,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17188,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17189,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17190,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17191,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17192,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17193,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17194,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17195,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17196,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17197,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
17198,11215-100216977,구의동,웰츠타워,서울특별시 광진구 자양로,업무시설,1851.07,3226.0
